epoch,step,train_loss_Ph,train_loss_W,train_nonsucc_W,train_reconstr_Ph,train_reconstr_W,train_sparsity_Ph
0,49,716.6741333007812,958.824951171875,530.5817260742188,714.06494140625,693.5340576171875,5.218441486358643
1,99,333.8771057128906,624.974609375,590.5595092773438,333.452392578125,329.6948547363281,0.8494244813919067
1,149,300.59796142578125,594.48193359375,573.9642944335938,300.2060852050781,307.4997863769531,0.783772885799408
2,199,295.7802734375,571.0987548828125,553.6878051757812,295.1895751953125,294.2548828125,1.181417465209961
2,249,277.6106872558594,546.7368774414062,540.4462280273438,277.17822265625,276.5137634277344,0.8649294972419739
3,299,336.9425048828125,599.8975830078125,527.6871337890625,336.40545654296875,336.0539855957031,1.0740981101989746
3,349,324.80377197265625,586.3119506835938,529.1292724609375,324.3878479003906,321.747314453125,0.8318651914596558
4,399,314.81781005859375,586.9514770507812,546.447265625,314.3332824707031,313.72784423828125,0.9690641760826111
4,449,20.415468215942383,31.45090675354004,23.109386444091797,19.672855377197266,19.89621353149414,1.4852248430252075
5,499,362.0022277832031,580.80712890625,440.7437744140625,361.0721740722656,360.43524169921875,1.8601114749908447
6,549,397.1450500488281,647.9013671875,506.0396423339844,396.3148193359375,394.8815612792969,1.6604446172714233
6,599,356.7450866699219,596.0116577148438,481.73907470703125,356.0666198730469,355.1421203613281,1.356917142868042
7,649,329.0705261230469,562.0682373046875,468.30267333984375,328.2620849609375,327.9168701171875,1.6168797016143799
7,699,315.1468811035156,538.1021118164062,447.9584655761719,314.482421875,314.12286376953125,1.3288910388946533
8,749,357.32708740234375,579.5943603515625,446.8547668457031,356.6038818359375,356.1669921875,1.4464175701141357
8,799,338.84295654296875,556.0270385742188,439.4444580078125,338.2828674316406,336.3048095703125,1.1201860904693604
9,849,332.6929931640625,561.4892578125,460.6741027832031,332.0461730957031,331.1522216796875,1.2936251163482666
9,899,15.543636322021484,24.239309310913086,18.25831413269043,15.043367385864258,15.110152244567871,1.000537395477295
