epoch,step,train_loss_Ph,train_loss_W,train_nonsucc_W,train_reconstr_Ph,train_reconstr_W,train_sparsity_Ph
0,49,646.3414306640625,920.7828369140625,593.621826171875,644.2078247070312,623.971923828125,4.267265319824219
1,99,321.7803039550781,602.3529052734375,564.5394897460938,321.2950744628906,320.0831298828125,0.9704664349555969
1,149,312.95367431640625,589.7994384765625,554.7177734375,312.6066589355469,312.4405212402344,0.6940050721168518
2,199,294.7874755859375,563.66455078125,539.0348510742188,294.2736511230469,294.14715576171875,1.02762770652771
2,249,281.40606689453125,555.7232666015625,549.4623413085938,280.9700927734375,280.99212646484375,0.8719777464866638
3,299,366.9744567871094,636.5062255859375,534.2721557617188,366.275390625,369.3701171875,1.398125171661377
3,349,354.8962097167969,602.0197143554688,500.2954406738281,354.36883544921875,351.87200927734375,1.0547354221343994
4,399,329.1960754394531,585.7999267578125,515.6945190429688,328.66302490234375,327.9526672363281,1.066092848777771
4,449,15.081552505493164,36.00403594970703,42.427364349365234,14.711944580078125,14.790352821350098,0.739216685295105
5,499,272.18157958984375,520.87548828125,499.5122985839844,271.7216491699219,271.1193542480469,0.9198768138885498
6,549,318.13470458984375,556.0439453125,480.129638671875,317.6627502441406,315.9791564941406,0.9439156651496887
6,599,292.11669921875,522.8823852539062,463.2228698730469,291.7325439453125,291.2709655761719,0.7683168649673462
7,649,292.27685546875,519.7915649414062,455.7861328125,291.7231140136719,291.89849853515625,1.107498288154602
7,699,275.8670959472656,504.88970947265625,458.3518981933594,275.41387939453125,275.7137756347656,0.9064619541168213
8,749,332.38580322265625,557.7254638671875,452.21820068359375,331.8172302246094,331.6163330078125,1.137166142463684
8,799,337.01165771484375,542.9371948242188,416.2159118652344,336.5957946777344,334.8292541503906,0.8317086100578308
9,849,314.4105224609375,530.14306640625,433.413818359375,313.8740539550781,313.4361267089844,1.0729424953460693
9,899,15.408394813537598,33.062957763671875,35.7825813293457,14.980518341064453,15.17166519165039,0.85575270652771
