epoch,step,train_loss_Ph,train_loss_W,train_nonsucc_W,train_reconstr_Ph,train_reconstr_W,train_sparsity_Ph
0,49,807.4973754882812,1261.1397705078125,972.2091674804688,804.3839721679688,775.03515625,6.226839542388916
1,99,483.5401306152344,933.6979370117188,902.521484375,483.0878601074219,482.43719482421875,0.9045228958129883
1,149,543.2669677734375,1018.1861572265625,952.2058715820312,542.8583984375,542.083251953125,0.8171036243438721
2,199,329.6855773925781,783.8882446289062,909.6629638671875,329.2036437988281,329.0567626953125,0.9638923406600952
2,249,502.4604187011719,953.4708251953125,904.797607421875,502.0233459472656,501.072021484375,0.8741690516471863
3,299,576.2070922851562,1016.3538208007812,868.5565185546875,575.411865234375,582.0755615234375,1.5905144214630127
3,349,456.3371887207031,903.3548583984375,901.1914672851562,455.3687438964844,452.7591247558594,1.9368619918823242
4,399,478.3914794921875,900.69775390625,850.8837280273438,477.3740234375,475.255859375,2.0349011421203613
4,449,21.94411277770996,46.08319091796875,50.11031723022461,21.146793365478516,21.028034210205078,1.5946400165557861
5,499,503.73431396484375,906.214111328125,810.3546142578125,502.8885192871094,501.03680419921875,1.6916046142578125
6,549,544.80615234375,921.7098999023438,755.42529296875,544.0020751953125,543.9972534179688,1.6081305742263794
6,599,638.5845947265625,1033.747314453125,792.3995361328125,637.6969604492188,637.547607421875,1.7752710580825806
7,649,388.3974609375,767.9407348632812,762.947021484375,387.46514892578125,386.46722412109375,1.8646297454833984
7,699,541.8911743164062,913.5440063476562,747.42041015625,541.2110595703125,539.8338012695312,1.3601964712142944
8,749,523.82568359375,883.9984130859375,722.702392578125,523.2330932617188,522.647216796875,1.1851495504379272
8,799,329.8631286621094,701.5198974609375,746.5206298828125,329.4364013671875,328.2596130371094,0.853484034538269
9,849,366.9165954589844,717.365966796875,703.2300415039062,366.3700866699219,365.7509460449219,1.0930402278900146
9,899,14.411410331726074,34.087677001953125,40.23651123046875,14.042337417602539,13.96942138671875,0.7381460070610046
