epoch,step,train_loss_Ph,train_loss_W,train_nonsucc_W,train_reconstr_Ph,train_reconstr_W,train_sparsity_Ph
0,49,720.175048828125,1004.4131469726562,605.37109375,717.664794921875,701.7276000976562,5.020515441894531
1,99,323.775390625,596.9255981445312,548.0413818359375,323.26220703125,322.9049072265625,1.0263959169387817
1,149,311.8309326171875,595.5946044921875,568.9251098632812,311.48992919921875,311.13201904296875,0.6820347309112549
2,199,295.0046691894531,575.9737548828125,563.7756958007812,294.4861145019531,294.08587646484375,1.0371136665344238
2,249,282.53814697265625,541.5662841796875,519.0245361328125,282.1231994628906,282.0539855957031,0.8299037218093872
3,299,344.4105529785156,611.235107421875,535.0991821289062,343.8923645019531,343.6855163574219,1.036388635635376
3,349,338.4425964355469,599.7540283203125,527.9056396484375,338.06597900390625,335.80120849609375,0.7532536387443542
4,399,316.7539367675781,579.1278076171875,527.9953002929688,316.2621154785156,315.1301574707031,0.9836342930793762
4,449,15.028247833251953,32.49470520019531,35.679691314697266,14.647366523742676,14.65485954284668,0.7617627382278442
5,499,283.82989501953125,536.9389038085938,510.4176940917969,283.3097229003906,281.73004150390625,1.0403223037719727
6,549,318.656982421875,549.8259887695312,464.8246154785156,318.185546875,317.4136657714844,0.9428669214248657
6,599,308.7301025390625,546.5592651367188,476.5284118652344,308.35845947265625,308.2950744628906,0.7433150410652161
7,649,274.64581298828125,511.4858093261719,478.147705078125,274.09771728515625,272.4119567871094,1.096177577972412
7,699,287.7069091796875,502.402099609375,431.2243957519531,287.2090148925781,286.7899169921875,0.9957917332649231
8,749,339.1295471191406,565.9398193359375,455.3152160644531,338.5426025390625,338.2821960449219,1.173888921737671
8,799,334.66973876953125,552.6546630859375,440.95379638671875,334.2475891113281,332.17779541015625,0.8443230986595154
9,849,329.1286926269531,550.385498046875,444.17840576171875,328.5877990722656,328.2962951660156,1.0817729234695435
9,899,14.623924255371094,28.935230255126953,29.317520141601562,14.217996597290039,14.276470184326172,0.8118553161621094
