epoch,step,train_loss_Ph,train_loss_W,train_nonsucc_W,train_reconstr_Ph,train_reconstr_W,train_sparsity_Ph
0,49,603.8027954101562,875.57470703125,583.9690551757812,601.68896484375,583.5901489257812,4.227664947509766
1,99,325.7310791015625,632.9962158203125,616.48046875,325.2905578613281,324.7560119628906,0.8810537457466125
1,149,311.8787536621094,590.1845703125,558.6915283203125,311.5224609375,310.8387756347656,0.7126001715660095
2,199,306.5743408203125,582.1092529296875,552.3995361328125,306.05560302734375,305.9095153808594,1.0374665260314941
2,249,280.4704284667969,548.1336669921875,537.330810546875,280.0364074707031,279.46826171875,0.8680330514907837
3,299,350.1295166015625,631.4736938476562,563.8851318359375,349.634521484375,349.5311279296875,0.989973783493042
3,349,330.8605041503906,581.1870727539062,506.9032287597656,330.4395446777344,327.7354736328125,0.8419467210769653
4,399,319.1512145996094,566.4935302734375,496.83319091796875,318.6526184082031,318.076904296875,0.9971874356269836
4,449,14.883469581604004,33.724266052246094,38.368988037109375,14.51762866973877,14.539773941040039,0.7316810488700867
5,499,273.9786376953125,516.8566284179688,489.6920166015625,273.5099792480469,272.0106201171875,0.9372941255569458
6,549,326.06964111328125,587.666015625,528.7446899414062,325.60870361328125,323.29364013671875,0.921887993812561
6,599,309.27325439453125,541.45068359375,466.2371520996094,308.8846740722656,308.33209228515625,0.7771732807159424
7,649,303.2641906738281,537.5592041015625,468.7750549316406,302.7000732421875,303.1716613769531,1.1282610893249512
7,699,275.7339172363281,497.8304443359375,445.4083557128906,275.2838134765625,275.12628173828125,0.9002057313919067
8,749,346.59027099609375,585.837646484375,480.5943603515625,346.03173828125,345.5404357910156,1.1170754432678223
8,799,331.97772216796875,540.0484619140625,420.720947265625,331.5625915527344,329.68798828125,0.8302662968635559
9,849,316.1092529296875,522.8148803710938,415.22650146484375,315.55694580078125,315.2016296386719,1.1046055555343628
9,899,14.84126091003418,30.48886489868164,31.978960037231445,14.432901382446289,14.499383926391602,0.8167199492454529
