epoch,step,train_loss_Ph,train_loss_W,train_nonsucc_W,train_reconstr_Ph,train_reconstr_W,train_sparsity_Ph
0,49,553.8208618164062,831.6495971679688,588.265625,552.0385131835938,537.5167846679688,3.564725875854492
1,99,333.9596862792969,615.154052734375,570.657958984375,333.5085754394531,329.8250427246094,0.9022344946861267
1,149,320.6517333984375,605.0604248046875,571.8168334960938,320.22064208984375,319.1519775390625,0.8621588349342346
2,199,303.430419921875,584.4927978515625,563.8221435546875,302.90362548828125,302.5816955566406,1.0535697937011719
2,249,306.2102966308594,586.092529296875,563.4237670898438,305.67138671875,304.380615234375,1.0778136253356934
3,299,348.4150085449219,603.08447265625,508.9524230957031,347.8159484863281,348.6082458496094,1.1981381177902222
3,349,341.41033935546875,606.720947265625,536.6533203125,340.9474182128906,338.394287109375,0.9258120059967041
4,399,337.2286376953125,566.540771484375,460.8912353515625,336.72833251953125,336.0951843261719,1.0006316900253296
4,449,14.52546215057373,30.613059997558594,32.786231994628906,14.15754508972168,14.21994400024414,0.7358343601226807
5,499,287.67388916015625,533.6678466796875,494.57659912109375,287.1378479003906,286.37957763671875,1.072108507156372
6,549,327.760986328125,567.1759643554688,485.4166564941406,327.2935791015625,324.4676513671875,0.9347900152206421
6,599,341.9844055175781,579.8160400390625,478.98150634765625,341.4071044921875,340.32525634765625,1.1545912027359009
7,649,311.37432861328125,548.3546142578125,476.76080322265625,310.6702575683594,309.97418212890625,1.4081670045852661
7,699,285.10137939453125,519.4876708984375,470.4835205078125,284.60302734375,284.24591064453125,0.9966976642608643
8,749,349.7124938964844,562.9209594726562,427.9217224121094,349.1427307128906,348.9601135253906,1.1395334005355835
8,799,318.248779296875,540.62255859375,449.52392578125,317.8367614746094,315.8606262207031,0.8240606188774109
9,849,313.4074401855469,503.03741455078125,381.6093444824219,312.8704528808594,312.2327575683594,1.073961615562439
9,899,14.584497451782227,27.658111572265625,26.89376449584961,14.166934967041016,14.211228370666504,0.8351240158081055
