epoch,step,train_loss_Ph,train_loss_W,train_nonsucc_W,train_reconstr_Ph,train_reconstr_W,train_sparsity_Ph
0,49,544.6470947265625,822.34814453125,587.7045288085938,543.0294189453125,528.4959106445312,3.2353529930114746
1,99,321.5548095703125,606.73388671875,575.5824584960938,321.1235046386719,318.94268798828125,0.8626213073730469
1,149,315.4139404296875,587.8040161132812,546.3031616210938,315.0576477050781,314.6524353027344,0.7126108407974243
2,199,306.0935363769531,576.798095703125,542.2720336914062,305.5732421875,305.66204833984375,1.040601134300232
2,249,281.3441162109375,548.6236572265625,535.76611328125,280.91796875,280.7406005859375,0.8522924184799194
3,299,356.85107421875,621.12890625,527.8417358398438,356.18426513671875,357.2080383300781,1.333605408668518
3,349,329.6664733886719,576.3270263671875,499.8056945800781,329.26702880859375,326.4241943359375,0.7988747358322144
4,399,328.4845886230469,586.0038452148438,512.5277709960938,327.9210205078125,329.7399597167969,1.1271650791168213
4,449,15.352363586425781,30.07396125793457,29.970056533813477,14.968025207519531,15.088932991027832,0.7686773538589478
5,499,277.6378173828125,523.2645263671875,492.3804016113281,277.1255798339844,277.0743408203125,1.024458646774292
6,549,319.04864501953125,562.9702758789062,491.1828918457031,318.5751647949219,317.3788146972656,0.9469462037086487
6,599,310.8633117675781,538.0260009765625,455.6287536621094,310.47332763671875,310.2116394042969,0.7799493074417114
7,649,301.4945068359375,530.9039916992188,459.4939270019531,300.93536376953125,301.1570129394531,1.1182961463928223
7,699,360.04010009765625,581.1259765625,444.88043212890625,359.168212890625,358.68572998046875,1.743797779083252
8,749,375.32342529296875,596.1795043945312,445.0569152832031,374.48773193359375,373.6510314941406,1.671396017074585
8,799,356.259521484375,560.824462890625,415.0909118652344,355.6476745605469,353.2790222167969,1.2237157821655273
9,849,346.2696838378906,559.5980834960938,429.2197570800781,345.5810852050781,344.9881896972656,1.3771700859069824
9,899,17.051860809326172,28.70782470703125,24.307077407836914,16.51340103149414,16.55428695678711,1.0769212245941162
