epoch,step,train_loss_Ph,train_loss_W,train_nonsucc_W,train_reconstr_Ph,train_reconstr_W,train_sparsity_Ph
0,49,878.175537109375,1314.657958984375,940.6339111328125,874.4161987304688,844.3409423828125,7.518666744232178
1,99,318.4228210449219,791.736328125,948.9418334960938,317.97320556640625,317.265380859375,0.8992327451705933
1,149,309.81256103515625,782.1288452148438,944.53564453125,309.4649963378906,309.86102294921875,0.6951112151145935
2,199,303.8814697265625,742.3253784179688,879.3668823242188,303.36181640625,302.6419372558594,1.0393071174621582
2,249,283.18267822265625,728.5174560546875,894.6874389648438,282.7248840332031,281.1737060546875,0.9155795574188232
3,299,344.33221435546875,775.765869140625,867.5206909179688,343.77642822265625,342.0055236816406,1.111551284790039
3,349,346.6557312011719,773.2268676757812,862.5570068359375,346.3184814453125,341.9483642578125,0.674517035484314
4,399,328.266845703125,743.2291259765625,839.3109741210938,327.6483459472656,323.57366943359375,1.2369964122772217
4,449,15.282326698303223,42.354225158691406,54.87465286254883,14.906750679016113,14.916898727416992,0.7511520981788635
5,499,272.8284606933594,661.8685302734375,783.3336181640625,272.32708740234375,270.20172119140625,1.0027270317077637
6,549,320.22637939453125,717.262939453125,800.908447265625,319.717529296875,316.8087158203125,1.0176697969436646
6,599,298.666015625,689.1767578125,785.4754638671875,298.2516784667969,296.4390563964844,0.8286575078964233
7,649,297.9897155761719,665.2947998046875,735.7335205078125,297.4266662597656,297.4280700683594,1.1260956525802612
7,699,423.0137023925781,789.239990234375,738.8041381835938,421.7585144042969,419.837890625,2.5103795528411865
8,749,403.7076416015625,763.2939453125,724.9144897460938,402.7579650878906,400.8367004394531,1.8993321657180786
8,799,347.503173828125,698.8681640625,710.9403076171875,346.9700622558594,343.3980407714844,1.066236972808838
9,849,309.2530822753906,655.286376953125,695.5856323242188,308.6827697753906,307.4935302734375,1.140623688697815
9,899,19.575639724731445,41.587852478027344,45.061038970947266,18.920574188232422,19.05733299255371,1.3101311922073364
