epoch,step,train_loss_Ph,train_loss_W,train_nonsucc_W,train_reconstr_Ph,train_reconstr_W,train_sparsity_Ph
0,49,845.4017333984375,1293.3939208984375,958.20751953125,842.030517578125,814.2901611328125,6.742440223693848
1,99,345.7505187988281,802.7554931640625,922.3606567382812,345.2044982910156,341.57513427734375,1.092055082321167
1,149,307.8211669921875,779.5787353515625,947.7381591796875,307.4361572265625,305.70965576171875,0.770046591758728
2,199,301.7821044921875,764.3159790039062,926.007080078125,301.2513122558594,301.31243896484375,1.0615622997283936
2,249,282.0793151855469,747.8243408203125,932.625244140625,281.6068115234375,281.51171875,0.9450013637542725
3,299,397.9056701660156,842.3683471679688,875.2908935546875,397.069091796875,404.722900390625,1.6731635332107544
3,349,480.2582092285156,926.8639526367188,906.39892578125,479.1899108886719,473.66448974609375,2.136587619781494
4,399,445.7657775878906,876.482421875,865.8558959960938,444.61602783203125,443.554443359375,2.2995100021362305
4,449,23.81662368774414,47.68086242675781,49.60078811645508,22.85570526123047,22.880470275878906,1.9218372106552124
5,499,378.60894775390625,775.678466796875,798.177490234375,377.6068420410156,376.5897521972656,2.004220485687256
6,549,385.0443420410156,768.8916625976562,772.5243530273438,384.15374755859375,382.6294860839844,1.7811681032180786
6,599,368.1679992675781,760.44384765625,788.7205810546875,367.48785400390625,366.0835266113281,1.3602614402770996
7,649,331.5570373535156,719.12109375,777.275146484375,330.73052978515625,330.4834899902344,1.653029203414917
7,699,314.0119323730469,699.5966796875,772.5847778320312,313.3606872558594,313.30426025390625,1.3024824857711792
8,749,347.69512939453125,711.587646484375,730.0413818359375,347.0355224609375,346.5669250488281,1.3192431926727295
8,799,343.19024658203125,714.244140625,750.89453125,342.71099853515625,338.796875,0.9584687352180481
9,849,312.0302429199219,669.6885986328125,717.8430786132812,311.46136474609375,310.76702880859375,1.1377692222595215
9,899,14.833263397216797,34.42121124267578,40.0163459777832,14.406673431396484,14.41303825378418,0.8531796336174011
