epoch,step,train_loss_Ph,train_loss_W,train_nonsucc_W,train_reconstr_Ph,train_reconstr_W,train_sparsity_Ph
0,49,870.8921508789062,1343.4033203125,1012.0433349609375,867.2944946289062,837.3817138671875,7.195314884185791
1,99,364.32080078125,832.805419921875,949.0077514648438,363.7373046875,358.301513671875,1.1670169830322266
1,149,332.3543701171875,810.263671875,945.1860961914062,331.8497314453125,337.67059326171875,1.009307861328125
2,199,308.37322998046875,776.2855834960938,936.3694458007812,307.8240051269531,308.1008605957031,1.0984629392623901
2,249,280.8333740234375,732.2733154296875,904.620361328125,280.36383056640625,279.963134765625,0.9391142129898071
3,299,347.2066955566406,793.3643188476562,892.4879150390625,346.6527099609375,347.120361328125,1.107972502708435
3,349,349.6822204589844,795.5797119140625,903.4041137695312,349.3433837890625,343.877685546875,0.6776431798934937
4,399,320.41912841796875,735.82666015625,836.0010986328125,319.8917541503906,317.82611083984375,1.0547311305999756
4,449,16.208969116210938,40.82625961303711,49.940433502197266,15.835140228271484,15.856042861938477,0.747658908367157
5,499,271.66607666015625,695.4344482421875,849.715576171875,271.1860046386719,270.57666015625,0.9601653814315796
6,549,322.846435546875,716.3763427734375,800.3624267578125,322.33135986328125,316.1950988769531,1.0301710367202759
6,599,314.71844482421875,706.8256225585938,785.8140869140625,314.32928466796875,313.9185791015625,0.7783188819885254
7,649,298.8111267089844,692.3463134765625,787.8270874023438,298.25537109375,298.4327392578125,1.1114808320999146
7,699,276.5889892578125,650.408447265625,749.08642578125,276.1077880859375,275.865234375,0.9624199867248535
8,749,432.5613708496094,814.8735961914062,750.0027465820312,431.4515380859375,439.8722229003906,2.219684600830078
8,799,512.234619140625,881.724609375,749.3831176757812,510.775146484375,507.03302001953125,2.9189186096191406
9,849,487.3081970214844,831.2313232421875,692.4130859375,485.7759704589844,485.0247802734375,3.0644407272338867
9,899,28.73508644104004,47.86346435546875,40.835899353027344,27.384201049804688,27.445514678955078,2.7017719745635986
10,949,432.1044616699219,781.18603515625,702.9176635742188,430.6934509277344,429.7272033691406,2.822033643722534
11,999,444.1798095703125,774.3887939453125,666.1517944335938,442.822021484375,441.3128662109375,2.715550661087036
11,1049,434.35418701171875,752.8272094726562,641.3152465820312,433.197265625,432.1695861816406,2.313843011856079
12,1099,409.4181823730469,733.452392578125,651.1124267578125,408.0993957519531,407.89617919921875,2.6375532150268555
12,1149,385.6430969238281,688.2255859375,607.8042602539062,384.5036315917969,384.323486328125,2.278945207595825
13,1199,509.9013366699219,823.0657958984375,618.2457885742188,508.2733459472656,513.94287109375,3.2559914588928223
13,1249,497.0535583496094,795.3480224609375,607.65283203125,495.65716552734375,491.5216064453125,2.792757511138916
14,1299,415.6003723144531,692.6431884765625,560.0265502929688,414.3521728515625,412.6298828125,2.496419906616211
14,1349,23.14876937866211,38.431297302246094,32.36290740966797,22.198806762695312,22.24984359741211,1.899927020072937
15,1399,352.3119812011719,634.9556884765625,568.8483276367188,351.2565612792969,350.53155517578125,2.1108219623565674
16,1449,375.98687744140625,644.468994140625,540.9168701171875,374.94970703125,374.0105285644531,2.074336290359497
16,1499,365.978271484375,619.6484985351562,511.00311279296875,365.0986328125,364.1469421386719,1.7592693567276
17,1549,342.8713684082031,603.78369140625,524.640869140625,341.81646728515625,341.4632263183594,2.109786033630371
17,1599,321.72491455078125,561.617919921875,481.6007385253906,320.8664855957031,320.81756591796875,1.7168303728103638
18,1649,370.2705078125,617.2017822265625,497.0998840332031,369.2635803222656,368.65185546875,2.0138602256774902
18,1699,361.20928955078125,598.9151611328125,482.4227294921875,360.4080810546875,357.70379638671875,1.6024410724639893
19,1749,332.7210388183594,551.5665893554688,443.25311279296875,331.81695556640625,329.9400329589844,1.8081711530685425
19,1799,19.120515823364258,30.916351318359375,24.92866325378418,18.38439178466797,18.45201873779297,1.4722470045089722
20,1849,300.12017822265625,523.8284301757812,451.59991455078125,299.2769470214844,298.0284729003906,1.686450719833374
21,1899,327.9847106933594,540.8945922851562,429.9500732421875,327.1663513183594,325.9195556640625,1.6367120742797852
21,1949,311.7522888183594,509.2331848144531,398.38397216796875,311.0755615234375,310.04119873046875,1.353436827659607
22,1999,286.7229309082031,492.7004699707031,414.3416748046875,285.8847351074219,285.5296325683594,1.6763914823532104
22,2049,272.4710388183594,458.90045166015625,373.71142578125,271.8304443359375,272.04473876953125,1.2811731100082397
23,2099,336.010986328125,531.114990234375,392.47314453125,335.1288146972656,334.8784484863281,1.764345407485962
23,2149,313.8466796875,499.90777587890625,377.36370849609375,313.22857666015625,311.2259216308594,1.2362109422683716
24,2199,293.8787841796875,465.1822509765625,345.6446533203125,293.11676025390625,292.35992431640625,1.5240353345870972
24,2249,15.735703468322754,24.663970947265625,18.91166114807129,15.145637512207031,15.208141326904297,1.1801316738128662
25,2299,291.0997314453125,465.47265625,352.4065856933594,290.1985778808594,289.26934814453125,1.8023221492767334
26,2349,324.8646240234375,490.6817932128906,335.78985595703125,324.02618408203125,322.786865234375,1.676873803138733
26,2399,294.86407470703125,445.4942626953125,304.25067138671875,294.17706298828125,293.3689270019531,1.3740084171295166
27,2449,267.6202697753906,427.70703125,322.4975280761719,266.787841796875,266.458251953125,1.664860486984253
27,2499,317.19732666015625,458.2232666015625,284.3341979980469,316.2214050292969,316.05615234375,1.9518675804138184
28,2549,341.1332092285156,491.383544921875,304.4476013183594,340.11749267578125,339.1597595214844,2.0314064025878906
28,2599,310.9486999511719,454.4884033203125,291.9273681640625,310.2663879394531,308.52471923828125,1.364607810974121
29,2649,302.9535217285156,433.8125,265.9593811035156,301.9688415527344,300.8327941894531,1.9693814516067505
29,2699,14.524486541748047,20.99258804321289,14.125102043151855,13.870159149169922,13.930036544799805,1.3086544275283813
30,2749,257.7998962402344,390.79388427734375,269.1320495605469,257.02508544921875,256.22784423828125,1.5496351718902588
31,2799,304.3597717285156,431.5863037109375,259.0320739746094,303.6233825683594,302.0702819824219,1.4727880954742432
31,2849,261.0909118652344,372.93316650390625,225.93368530273438,260.38031005859375,259.9663391113281,1.4212251901626587
32,2899,256.93023681640625,379.20947265625,246.59426879882812,256.0810852050781,255.91232299804688,1.6982884407043457
32,2949,283.27239990234375,387.9340515136719,211.59002685546875,282.3529052734375,282.1390380859375,1.8390082120895386
33,2999,318.40179443359375,432.2186279296875,231.51905822753906,317.38128662109375,316.4591064453125,2.04103684425354
33,3049,288.6703796386719,399.04986572265625,223.70721435546875,287.9652099609375,287.1962585449219,1.410327434539795
34,3099,283.31024169921875,382.095947265625,201.73109436035156,282.31756591796875,281.23040771484375,1.985334873199463
34,3149,12.904035568237305,17.314477920532227,10.239459037780762,12.18851089477539,12.194747924804688,1.4310493469238281
35,3199,253.2680206298828,352.169189453125,200.3506622314453,252.33538818359375,251.9938507080078,1.865258812904358
36,3249,291.0132751464844,389.327392578125,199.42926025390625,290.243408203125,289.6127624511719,1.5397170782089233
36,3299,264.8399658203125,345.3936462402344,163.48011779785156,264.03070068359375,263.6535949707031,1.6185104846954346
37,3349,244.5953369140625,335.9480285644531,186.02117919921875,243.74026489257812,242.93743896484375,1.7101308107376099
37,3399,268.27252197265625,344.28045654296875,154.45310974121094,267.2203369140625,267.05389404296875,2.1043782234191895
38,3449,301.95318603515625,387.33721923828125,174.21409606933594,300.9171447753906,300.23016357421875,2.072061061859131
38,3499,268.45355224609375,352.5467529296875,170.92092895507812,267.6062316894531,267.0862731933594,1.69462251663208
39,3549,271.591064453125,345.1976318359375,150.84046936035156,270.5162048339844,269.77740478515625,2.149738073348999
39,3599,11.670461654663086,14.501115798950195,7.336897850036621,10.837106704711914,10.832667350769043,1.666709303855896
40,3649,241.869873046875,313.8907165527344,145.01478576660156,240.81411743164062,241.38331604003906,2.111501455307007
41,3699,272.3485107421875,348.21624755859375,154.50894165039062,271.45391845703125,270.9617614746094,1.7891879081726074
41,3749,257.9934997558594,315.736572265625,115.53447723388672,256.83306884765625,257.9693298339844,2.3208372592926025
42,3799,262.3522644042969,330.180908203125,140.12142944335938,261.1933288574219,260.12017822265625,2.317866563796997
42,3849,245.9829864501953,300.2913818359375,111.56099700927734,244.85902404785156,244.51089477539062,2.247910499572754
43,3899,279.29998779296875,342.9532775878906,130.53504943847656,278.2503662109375,277.6857604980469,2.099259853363037
43,3949,248.6886749267578,312.58837890625,130.94668579101562,247.73468017578125,247.1150360107422,1.908003568649292
44,3999,254.08535766601562,308.475830078125,112.14483642578125,252.9168243408203,252.40342712402344,2.33707594871521
44,4049,10.641520500183105,12.507617950439453,5.594408988952637,9.707328796386719,9.710412979125977,1.868383526802063
45,4099,261.6797180175781,310.59417724609375,102.54100799560547,260.16265869140625,259.32366943359375,3.0341031551361084
46,4149,259.6979064941406,318.25640869140625,120.63217163085938,258.64703369140625,257.9403381347656,2.1017537117004395
46,4199,240.5743408203125,279.3092346191406,80.63896942138672,239.4987030029297,238.98974609375,2.151261806488037
47,4249,211.41921997070312,262.6264953613281,105.63933563232422,210.41969299316406,209.80682373046875,1.9990475177764893
47,4299,292.61895751953125,330.45849609375,80.43840026855469,290.7441711425781,290.2392883300781,3.749544143676758
48,4349,314.74017333984375,361.3283996582031,97.79265594482422,313.0130310058594,312.43206787109375,3.454286813735962
48,4399,282.1887512207031,330.3276672363281,100.92674255371094,280.6515197753906,279.8642883300781,3.07446026802063
49,4449,253.00320434570312,292.9953918457031,83.54708099365234,251.54600524902344,251.22186279296875,2.914409875869751
49,4499,11.211206436157227,12.179859161376953,4.370741844177246,10.003562927246094,9.994488716125488,2.4152865409851074
50,4549,210.5638427734375,244.07415771484375,70.53268432617188,209.2583465576172,208.8078155517578,2.6110012531280518
51,4599,235.3639373779297,281.6369323730469,95.56898498535156,234.25375366210938,233.85244750976562,2.2203755378723145
51,4649,231.9776611328125,258.4512634277344,56.26613235473633,230.7372589111328,230.31820678710938,2.4807939529418945
52,4699,196.54515075683594,234.62826538085938,79.47520446777344,195.41419982910156,194.8906707763672,2.261897563934326
52,4749,196.39505004882812,224.00656127929688,58.232173919677734,195.20030212402344,194.89047241210938,2.3894968032836914
53,4799,227.53692626953125,263.29632568359375,74.62693786621094,226.34756469726562,225.9828643798828,2.3787384033203125
53,4849,211.33958435058594,249.3563995361328,79.64312744140625,210.16091918945312,209.5348358154297,2.3573338985443115
54,4899,220.3847198486328,251.14169311523438,64.08565521240234,219.114990234375,219.09886169433594,2.5394628047943115
54,4949,8.934051513671875,9.450806617736816,3.3851852416992188,7.757053375244141,7.758213996887207,2.353996992111206
55,4999,262.4205322265625,284.6969299316406,49.09178161621094,260.15118408203125,260.1510314941406,4.538695335388184
56,5049,294.4428405761719,331.1784362792969,78.64374542236328,292.36407470703125,291.8565673828125,4.157526016235352
56,5099,263.44073486328125,281.08294677734375,40.76239013671875,261.30682373046875,260.7017517089844,4.26784610748291
57,5149,241.528076171875,268.9544372558594,60.547630310058594,239.56646728515625,238.6806182861328,3.9232189655303955
57,5199,235.1790771484375,254.7126007080078,43.898258209228516,233.22996520996094,232.7634735107422,3.898230791091919
58,5249,250.81419372558594,278.4153747558594,59.81940460205078,248.97637939453125,248.50567626953125,3.6756272315979004
58,5299,230.50726318359375,260.3467712402344,64.53235626220703,228.75238037109375,228.08059692382812,3.5097522735595703
59,5349,207.12782287597656,231.03314208984375,51.82787322998047,205.42471313476562,205.11920166015625,3.40621280670166
59,5399,9.61881160736084,9.431594848632812,2.7910852432250977,8.051764488220215,8.036051750183105,3.13409423828125
60,5449,180.0542449951172,195.94073486328125,35.57275390625,178.40921020507812,178.15435791015625,3.290076494216919
61,5499,204.98080444335938,236.22116088867188,65.90786743164062,203.49142456054688,203.26722717285156,2.9787585735321045
61,5549,211.20065307617188,224.7930450439453,31.007184982299805,209.5817413330078,209.28945922851562,3.2378199100494385
62,5599,168.31411743164062,189.3414306640625,46.56300735473633,166.80911254882812,166.05992126464844,3.0100152492523193
62,5649,176.72177124023438,192.1031494140625,34.38810729980469,175.0952911376953,174.9091033935547,3.252946376800537
63,5699,193.2661590576172,216.17674255371094,49.660552978515625,191.68251037597656,191.34646606445312,3.1672885417938232
63,5749,181.35816955566406,206.16998291015625,53.713069915771484,179.71322631835938,179.31344604492188,3.2898812294006348
64,5799,189.1228790283203,209.38433837890625,43.94862365722656,187.4231719970703,187.4100341796875,3.3994038105010986
64,5849,7.769001007080078,7.327373027801514,2.4394073486328125,6.117190361022949,6.107669353485107,3.303621768951416
65,5899,204.92901611328125,216.2726287841797,27.977197647094727,202.4691162109375,202.28402709960938,4.919801235198975
66,5949,219.5024871826172,245.29837036132812,56.75482177734375,217.33099365234375,216.92095947265625,4.3429856300354
66,5999,195.74818420410156,205.7065887451172,25.028059005737305,193.60610961914062,193.19256591796875,4.284152030944824
67,6049,183.22120666503906,199.65847778320312,37.609474182128906,181.26971435546875,180.85374450683594,3.9029977321624756
