epoch,step,train_loss_Ph,train_loss_W,train_nonsucc_W,train_reconstr_Ph,train_reconstr_W,train_sparsity_Ph
0,49,556.0831909179688,815.3038330078125,558.3841552734375,554.2124633789062,536.1117553710938,3.7414727210998535
1,99,331.85601806640625,604.742431640625,554.3270874023438,331.354248046875,327.5788879394531,1.0035592317581177
1,149,313.5718688964844,591.0594482421875,556.2549438476562,313.208251953125,312.9319763183594,0.7272058725357056
2,199,297.88934326171875,554.1823120117188,514.3021850585938,297.37811279296875,297.0312194824219,1.022462010383606
2,249,274.6062316894531,540.9896240234375,532.769287109375,274.2019348144531,274.6050109863281,0.8085914850234985
3,299,330.02398681640625,591.1607666015625,526.5612182617188,329.4962463378906,327.88018798828125,1.0554606914520264
3,349,347.40704345703125,613.2131958007812,537.0621337890625,347.0299987792969,344.68212890625,0.7540860772132874
4,399,319.0594787597656,569.4012451171875,502.40142822265625,318.5314025878906,318.20050048828125,1.0561273097991943
4,449,15.618916511535645,29.96321678161621,29.17366600036621,15.258130073547363,15.376383781433105,0.7215722799301147
5,499,286.6901550292969,517.3510131835938,466.58221435546875,286.1775207519531,284.0599060058594,1.0252456665039062
6,549,313.83587646484375,546.3637084960938,470.3918762207031,313.35919189453125,311.1677551269531,0.9533818960189819
6,599,343.7237243652344,573.0234985351562,463.15325927734375,343.12786865234375,341.4468688964844,1.1917121410369873
7,649,311.9424133300781,526.7708740234375,432.1499938964844,311.3269958496094,310.69586181640625,1.2308276891708374
7,699,272.1382751464844,492.9711608886719,440.94378662109375,271.6964416503906,272.499267578125,0.8836418986320496
8,749,341.5203552246094,562.9183349609375,445.005126953125,340.9411315917969,340.4157409667969,1.1584609746932983
8,799,340.2034606933594,563.2556762695312,451.09368896484375,339.78173828125,337.7088317871094,0.8434714674949646
9,849,312.1645812988281,520.6605224609375,418.8560485839844,311.607666015625,311.23248291015625,1.1138290166854858
9,899,15.092963218688965,26.76439094543457,23.939165115356445,14.699361801147461,14.794808387756348,0.7872028350830078
