epoch,step,train_loss_Ph,train_loss_W,train_nonsucc_W,train_reconstr_Ph,train_reconstr_W,train_sparsity_Ph
0,49,841.4384155273438,1280.14306640625,940.5006103515625,838.0847778320312,809.892822265625,6.707232475280762
1,99,318.55889892578125,766.840087890625,900.9567260742188,318.0210266113281,316.36175537109375,1.0757415294647217
1,149,308.1342468261719,763.6802978515625,901.3734130859375,307.7289123535156,312.9935607910156,0.8106846809387207
2,199,293.4393615722656,755.52392578125,927.790283203125,292.9214172363281,291.6288146972656,1.0358930826187134
2,249,285.22503662109375,754.220947265625,942.91796875,284.76605224609375,282.761962890625,0.9179756045341492
3,299,384.2261962890625,823.9254150390625,871.7549438476562,383.4742126464844,388.0479431152344,1.5039889812469482
3,349,414.16357421875,850.6773681640625,886.0621337890625,413.403564453125,407.6463317871094,1.5200037956237793
4,399,372.0979309082031,798.06103515625,855.9755859375,371.3314514160156,370.0732421875,1.5329821109771729
4,449,17.920263290405273,47.02751922607422,59.39779281616211,17.350852966308594,17.32862091064453,1.1388212442398071
5,499,306.0231628417969,694.9442138671875,781.512451171875,305.3675537109375,304.1879577636719,1.3112314939498901
6,549,332.5271301269531,706.05517578125,754.2158203125,331.895751953125,328.9472351074219,1.2627609968185425
6,599,303.3641662597656,675.35888671875,745.6680908203125,302.928955078125,302.5248107910156,0.8704501986503601
7,649,277.96856689453125,666.5026245117188,779.6836547851562,277.3689270019531,276.6607971191406,1.1992498636245728
7,699,284.3942565917969,674.6775512695312,784.4080200195312,283.8974609375,282.4735412597656,0.9935957193374634
8,749,334.6287536621094,695.2191162109375,727.87646484375,334.092041015625,331.2809143066406,1.0734118223190308
8,799,330.4402770996094,691.7237548828125,731.298583984375,329.9881896972656,326.0744934082031,0.904188334941864
9,849,351.12115478515625,703.6083374023438,709.9520263671875,350.38470458984375,348.63232421875,1.472873330116272
9,899,17.74422836303711,41.72373962402344,49.262611389160156,17.144649505615234,17.09243392944336,1.1991593837738037
