epoch,step,train_loss_Ph,train_loss_W,train_nonsucc_W,train_reconstr_Ph,train_reconstr_W,train_sparsity_Ph
0,49,584.7704467773438,836.1160278320312,549.648193359375,582.7633666992188,561.2919311523438,4.01421594619751
1,99,324.7185363769531,611.52978515625,579.3443603515625,324.2965393066406,321.85760498046875,0.8440077900886536
1,149,324.6046142578125,607.3223266601562,570.6797485351562,324.1390380859375,321.9824523925781,0.9311473965644836
2,199,305.4927062988281,582.2264404296875,554.5660400390625,304.9810485839844,304.9433898925781,1.0233060121536255
2,249,361.0714416503906,639.1278076171875,557.8583374023438,360.3258972167969,360.1986083984375,1.4910670518875122
3,299,371.7352294921875,629.5701904296875,519.7806396484375,370.96142578125,369.6798400878906,1.5476150512695312
3,349,355.6009826660156,611.17626953125,517.46923828125,355.099853515625,352.4416809082031,1.0022459030151367
4,399,328.8326416015625,592.633056640625,529.100830078125,328.2917785644531,328.0826110839844,1.0817326307296753
4,449,15.41380500793457,33.828651428222656,37.54216766357422,14.990680694580078,15.05756664276123,0.8462491631507874
5,499,276.5580749511719,504.2064208984375,457.2790832519531,276.06201171875,275.56689453125,0.9921305775642395
6,549,323.0845947265625,567.4642944335938,493.8413391113281,322.59161376953125,320.54364013671875,0.9859923124313354
6,599,297.06329345703125,534.5813598632812,476.1007385253906,296.6580810546875,296.531005859375,0.8104476928710938
7,649,285.62786865234375,519.6928100585938,469.7428283691406,285.0619812011719,284.8214111328125,1.1317471265792847
7,699,285.4238586425781,517.8555297851562,465.641845703125,284.966552734375,285.03460693359375,0.9145920872688293
8,749,321.9520568847656,539.6473388671875,437.5318908691406,321.37200927734375,320.8813781738281,1.1600781679153442
8,799,321.0838623046875,535.716796875,432.83746337890625,320.67572021484375,319.298095703125,0.8162569999694824
9,849,316.7877502441406,538.6309814453125,444.9761962890625,316.2520446777344,316.14288330078125,1.0713937282562256
9,899,14.148463249206543,29.36927032470703,31.07579803466797,13.73292350769043,13.831371307373047,0.8310793042182922
